000009;3;4;125;30
000009;4;5;15;0
000009;5;6;30;0
000009;6;12;65;150
000009;7;13;15;0
000009;8;6;15;0
000009;9;1;0;2000
000010;1;1;0;2000
000010;2;2;305;200
000010;3;4;485;30
000010;4;5;35;0
000010;5;6;50;0
000010;6;12;60;150
000010;7;13;35;0
000010;8;14;35;0
000010;9;15;2705;15
000010;10;16;15;0
000010;11;17;15;0
000010;12;19;15;0
000010;13;20;15;0
000010;14;27;905;180
000010;15;28;35;0
000010;16;25;15;0
000010;17;26;605;120
000010;18;25;15;0
000010;19;29;15;0
000010;20;31;905;600
000010;21;35;0;600
000011;1;1;0;2000
000011;2;2;305;200
000011;3;4;485;30
000011;4;5;35;0
000011;5;6;50;0
000011;6;12;65;150
000011;7;13;35;0
000011;8;14;35;0
000011;9;15;2405;15
000011;10;16;15;0
000011;11;17;15;0
000011;12;19;15;0
000011;13;20;15;0
000011;14;21;305;15
000011;15;19;10;0
000011;16;20;15;0
000011;17;24;605;120
000011;18;25;15;0
000011;19;29;15;0
000011;20;32;605;600
000011;21;35;0;600
000012;1;1;0;2000
000012;2;7;305;0
000012;3;10;15;0
000012;4;8;15;0
000012;5;9;245;20
000012;6;8;40;0
000012;7;10;10;0
000012;8;12;65;150
000012;9;13;15;0
000012;10;14;15;0
000012;11;15;2405;15
000012;12;16;35;0
000012;13;17;35;0
000012;14;19;15;0
000012;15;20;35;0
000012;16;24;605;120
000012;17;25;15;0
000012;18;29;35;0
000012;19;32;605;600
000012;20;35;0;600
000013;1;1;0;2000
000013;2;2;305;200
000013;3;4;485;30
000013;4;5;35;0
000013;5;6;50;0
000013;6;12;65;150
000013;7;13;35;0
000013;8;14;35;0
000013;9;15;2405;15
000013;10;16;15;0
000013;11;17;15;0
000013;12;19;15;0
000013;13;18;905;0
000013;14;19;15;0
000013;15;20;15;0
000013;16;24;605;120
000013;17;25;15;0
000013;18;29;15;0
000013;19;32;605;600
000013;20;35;0;600
000014;1;1;0;2000
000014;2;2;305;200
000014;3;4;305;30
000014;4;5;35;0
000014;5;6;50;0
000014;6;12;65;150
000014;7;13;15;0
000014;8;14;15;0
000014;9;15;5405;15
000014;10;16;15;0
000014;11;17;15;0
000014;12;19;15;0
000014;13;20;15;0
000014;14;24;1205;120
000014;15;25;15;0
000014;16;29;15;0
000014;17;32;1205;600
000014;18;35;0;600
000015;1;1;0;2000
000015;2;2;485;200
000015;3;4;95;30
000015;4;5;15;0
000015;5;6;30;0
000015;6;7;245;0
000015;7;8;35;0
000015;8;10;10;0
000015;9;12;65;150
000015;10;13;15;0
000015;11;15;2285;15
000015;12;16;15;0
000015;13;17;15;0
000015;14;19;15;0
000015;15;20;15;0
000015;16;24;485;120
000015;17;25;15;0
000015;18;29;35;0
000015;19;32;905;600
000015;20;35;0;600
000016;1;1;0;2000
000016;2;7;305;0
000016;3;10;15;0
000016;4;8;15;0
000016;5;9;245;20
000016;6;8;25;0
000016;7;10;15;0
000016;8;11;15;0
000016;9;12;65;150
000016;10;13;15;0
000016;11;14;15;0
000016;12;15;2405;15
000016;13;16;35;0
000016;14;16;35;0
000016;15;17;35;0
000016;16;17;35;0
000016;17;19;35;0
000016;18;19;35;0
000016;19;21;605;15
000016;20;19;35;0
000016;21;20;15;0
000016;22;24;725;120
000016;23;25;35;0
000016;24;29;35;0
000016;25;32;725;600
000016;26;35;0;600
000017;1;1;0;2000
000017;2;2;305;200
000017;3;4;485;30
000017;4;5;35;0
000017;5;6;50;0
000017;6;12;65;150
000017;7;13;35;0
000017;8;14;15;0
000017;9;15;2405;15
000017;10;16;15;0
000017;11;17;15;0
000017;12;19;15;0
000017;13;20;15;0
000017;14;24;605;120
000017;15;25;15;0
000017;16;29;15;0
000017;17;32;605;600
000017;18;35;0;600
000018;1;1;0;2000
000018;2;2;305;200
000018;3;4;125;30
000018;4;5;15;0
000018;5;5;15;0
000018;6;6;15;0
000018;7;6;15;0
000018;8;12;65;150
000018;9;13;15;0
000018;10;13;15;0
000018;11;14;15;0
000018;12;15;3905;15
000018;13;16;15;0
000018;14;16;15;0
000018;15;17;15;0
000018;16;17;15;0
000018;17;19;15;0
000018;18;19;15;0
000018;19;21;305;15
000018;20;19;10;0
000018;21;20;15;0
000018;22;24;905;120
000018;23;25;15;0
000018;24;29;15;0
000018;25;32;1805;600
000018;26;35;0;600
000019;1;1;0;2000
000019;2;7;305;0
000019;3;10;15;0
000019;4;11;15;0
000019;5;12;65;150
000019;6;13;15;0
000019;7;14;15;0
000019;8;15;2405;15
000019;9;16;15;0
000019;10;17;15;0
000019;11;19;15;0
000019;12;21;602;15
000019;13;19;15;0
000019;14;20;15;0
000019;15;24;605;120
000019;16;25;10;0
000019;17;29;15;0
000019;18;32;905;600
000019;19;35;0;600
000020;1;1;0;2000
000020;2;2;725;200
000020;3;4;495;30
000020;4;5;30;0
000020;5;5;35;0
000020;6;6;30;0
000020;7;6;35;0
000020;8;12;185;150
000020;9;13;15;0
000020;10;14;15;0
000020;11;15;3365;15
000020;12;16;10;0
000020;13;16;15;0
000020;14;17;10;0
000020;15;17;15;0
000020;16;19;15;0
000020;17;20;15;0
000020;18;24;605;120
000020;19;25;10;0
000020;20;25;15;0
000020;21;29;10;0
000020;22;29;15;0
000020;23;32;1205;600
000020;24;35;0;600
000021;1;1;0;2000
000021;2;2;305;200
000021;3;4;605;30
000021;4;5;15;0
000021;5;6;15;0
000021;6;12;65;150
000021;7;13;15;0
000021;8;14;15;0
000021;9;15;4205;15
000021;10;16;15;0
000021;11;17;15;0
000021;12;19;15;0
000021;13;20;15;0
000021;14;27;905;180
000021;15;28;25;0
000021;16;25;15;0
000021;17;26;605;120
000021;18;25;15;0
000021;19;29;15;0
000021;20;31;900;600
000021;21;35;0;600
000022;1;1;0;2000
000022;2;7;305;0
000022;3;10;15;0
000022;4;11;15;0
000022;5;12;185;150
000022;6;13;15;0
000022;7;8;15;0
000022;8;9;120;20
000022;9;9;120;20
000022;10;8;15;0
000022;11;10;15;0
000022;12;11;15;0
000022;13;12;185;150
000022;14;13;15;0
000022;15;14;15;0
000022;16;15;3300;15
000022;17;16;5;0
000022;18;17;10;0
000022;19;17;15;0
000022;20;12;185;150
000022;21;13;15;0
000022;22;14;15;0
000022;23;19;10;0
000022;24;19;15;0
000022;25;20;10;0
000022;26;20;25;0
000022;27;22;120;15
000022;28;22;195;15
000022;29;20;10;0
000022;30;20;15;0
000022;31;29;310;0
000022;32;33;3005;600
000022;33;37;900;1800
000022;34;35;0;600
000023;1;1;0;2000
000023;2;7;310;0
000023;3;10;20;0
000023;4;11;20;0
000023;5;12;65;150
000023;6;13;15;0
000023;7;14;15;0
000023;8;15;1505;15
000023;9;16;15;0
000023;10;17;15;0
000023;11;19;15;0
000023;12;20;15;0
000023;13;24;485;120
000023;14;25;15;0
000023;15;29;15;0
000023;16;32;605;600
000023;17;35;0;600
000024;1;1;0;2000
000024;2;2;305;200
000024;3;4;905;30
000024;4;5;20;0
000024;5;6;20;0
000024;6;12;65;150
000024;7;13;15;0
000024;8;14;15;0
000024;9;15;2405;15
000024;10;16;15;0
000024;11;17;15;0
000024;12;19;15;0
000024;13;20;15;0
000024;14;24;605;120
000024;15;25;15;0
000024;16;29;15;0
000024;17;32;1205;600
000024;18;35;0;600
000025;1;1;0;2000
000025;2;7;315;0
000025;3;11;10;0
000025;4;11;20;0
000025;5;12;125;150
000025;6;13;15;0
000025;7;14;20;0
000025;8;15;3605;15
000025;9;16;20;0
000025;10;17;20;0
000025;11;19;20;0
000025;12;20;25;0
000025;13;24;600;120
000025;14;25;15;0
000025;15;29;15;0
000025;16;32;1205;600
000025;17;35;0;600
000026;1;1;0;2000
000026;2;2;305;200
000026;3;4;35;30
000026;4;5;35;0
000026;5;6;25;0
000026;6;12;65;150
000026;7;13;15;0
000026;8;14;15;0
000026;9;15;5405;15
000026;10;16;15;0
000026;11;17;15;0
000026;12;19;15;0
000026;13;20;15;0
000026;14;27;15;180
000026;15;27;1205;180
000026;16;28;25;0
000026;17;25;15;0
000026;18;29;15;0
000026;19;31;1805;600
000026;20;35;0;600
000027;1;1;0;2000
000027;2;2;305;200
000027;3;4;35;30
000027;4;5;15;0
000027;5;6;15;0
000027;6;12;65;150
000027;7;13;15;0
000027;8;14;15;0
000027;9;15;3005;15
000027;10;16;15;0
000027;11;17;15;0
000027;12;19;15;0
000027;13;20;15;0
000027;14;24;905;120
000027;15;25;15;0
000027;16;29;15;0
000027;17;32;905;600
000027;18;35;0;600
000028;1;1;0;2000
000028;2;7;305;0
000028;3;10;15;0
000028;4;11;15;0
000028;5;12;65;150
000028;6;13;10;0
000028;7;14;35;0
000028;8;15;1205;15
000028;9;16;15;0
000028;10;17;15;0
000028;11;19;15;0
000028;12;20;15;0
000028;13;24;305;120
000028;14;25;15;0
000028;15;29;15;0
000028;16;32;605;600
000028;17;35;0;600
000029;1;1;0;2000
000029;2;2;305;200
000029;3;4;245;30
000029;4;5;35;0
000029;5;5;35;0
000029;6;6;15;0
000029;7;6;15;0
000029;8;12;65;150
000029;9;13;15;0
000029;10;14;65;0
000029;11;15;3300;15
000029;12;16;15;0
000029;13;16;15;0
000029;14;17;15;0
000029;15;17;15;0
000029;16;18;1205;0
000029;17;19;30;0
000029;18;20;15;0
000029;19;27;15;180
000029;20;27;905;180
000029;21;28;35;0
000029;22;25;15;0
000029;23;29;15;0
000029;24;31;1805;600
000029;25;35;0;600
000030;1;1;0;2000
000030;2;2;305;200
000030;3;4;35;30
000030;4;5;15;0
000030;5;5;15;0
000030;6;6;15;0
000030;7;6;15;0
000030;8;12;65;150
000030;9;13;15;0
000030;10;14;10;0
000030;11;15;3605;15
000030;12;16;10;0
000030;13;16;15;0
000030;14;17;10;0
000030;15;17;15;0
000030;16;19;10;0
000030;17;19;15;0
000030;18;20;10;0
000030;19;20;15;0
000030;20;27;15;180
000030;21;27;1205;180
000030;22;28;35;0
000030;23;25;15;0
000030;24;29;15;0
000030;25;31;1805;600
000030;26;35;0;600
000031;1;1;0;2000
000031;2;2;305;200
000031;3;4;605;30
000031;4;5;15;0
000031;5;6;15;0
000031;6;12;65;150
000031;7;13;15;0
000031;8;14;15;0
000031;9;15;1205;15
000031;10;16;15;0
000031;11;17;15;0
000031;12;19;15;0
000031;13;20;15;0
000031;14;24;725;120
000031;15;25;15;0
000031;16;29;15;0
000031;17;32;725;600
000031;18;35;0;600
000032;1;1;0;2000
000032;2;2;305;200
000032;3;4;25;30
000032;4;5;35;0
000032;5;6;35;0
000032;6;12;65;150
000032;7;13;15;0
000032;8;14;10;0
000032;9;15;2405;15
000032;10;16;15;0
000032;11;17;15;0
000032;12;19;15;0
000032;13;20;10;0
000032;14;24;905;120
000032;15;25;15;0
000032;16;29;15;0
000032;17;32;905;600
000032;18;35;0;600
000033;1;1;0;2000
000033;2;7;305;0
000033;3;10;15;0
000033;4;11;15;0
000033;5;12;65;150
000033;6;13;15;0
000033;7;14;15;0
000033;8;15;4205;15
000033;9;16;15;0
000033;10;17;15;0
000033;11;19;15;0
000033;12;20;15;0
000033;13;24;905;120
000033;14;25;15;0
000033;15;29;15;0
000033;16;32;1205;600
000033;17;35;0;600
000034;1;1;0;2000
000034;2;7;305;0
000034;3;10;20;0
000034;4;9;100;20
000034;5;8;30;0
000034;6;10;15;0
000034;7;11;15;0
000034;8;12;125;150
000034;9;13;15;0
000034;10;14;15;0
000034;11;15;3605;15
000034;12;16;10;0
000034;13;16;15;0
000034;14;17;10;0
000034;15;17;15;0
000034;16;19;10;0
000034;17;19;15;0
000034;18;20;10;0
000034;19;20;35;0
000034;20;27;905;180
000034;21;28;35;0
000034;22;25;15;0
000034;23;26;485;120
000034;24;25;15;0
000034;25;29;15;0
000034;26;31;1205;600
000034;27;37;900;1800
000034;28;35;0;600
000035;1;1;0;2000
000035;2;2;305;200
000035;3;4;912;30
000035;4;5;42;0
000035;5;6;50;0
000035;6;12;65;150
000035;7;13;10;0
000035;8;14;8;0
000035;9;15;3010;15
000035;10;16;20;0
000035;11;17;20;0
000035;12;19;20;0
000035;13;18;310;0
000035;14;19;20;0
000035;15;20;6;0
000035;16;24;910;120
000035;17;25;20;0
000035;18;29;20;0
000035;19;32;910;600
000035;20;35;0;600
000036;1;1;0;2000
000036;2;2;305;200
000036;3;4;905;30
000036;4;5;35;0
000036;5;6;50;0
000036;6;12;65;150
000036;7;13;10;0
000036;8;14;15;0
000036;9;15;3605;15
000036;10;16;15;0
000036;11;17;15;0
000036;12;19;15;0
000036;13;20;15;0
000036;14;24;605;120
000036;15;25;15;0
000036;16;29;15;0
000036;17;32;1205;600
000036;18;35;0;600
000037;1;1;0;2000
000037;2;2;305;200
000037;3;4;605;30
000037;4;5;35;0
000037;5;6;50;0
000037;6;12;65;150
000037;7;13;10;0
000037;8;14;15;0
000037;9;15;3605;15
000037;10;16;15;0
000037;11;17;15;0
000037;12;19;15;0
000037;13;20;15;0
000037;14;24;605;120
000037;15;25;15;0
000037;16;29;15;0
000037;17;32;1205;600
000037;18;35;0;600
000038;1;1;0;2000
000038;2;2;305;200
000038;3;4;905;30
000038;4;5;35;0
000038;5;6;50;0
000038;6;12;65;150
000038;7;13;10;0
000038;8;14;15;0
000038;9;15;2105;15
000038;10;16;15;0
000038;11;17;15;0
000038;12;19;15;0
000038;13;20;15;0
000038;14;29;15;0
000038;15;32;1805;600
000038;16;35;0;600
000039;1;1;0;2000
000039;2;2;310;200
000039;3;4;610;30
000039;4;5;30;0
000039;5;5;40;0
000039;6;6;30;0
000039;7;6;40;0
000039;8;12;65;150
000039;9;12;70;150
000039;10;13;20;0
000039;11;14;20;0
000039;12;15;2710;15
000039;13;16;20;0
000039;14;17;20;0
000039;15;19;20;0
000039;16;18;910;0
000039;17;19;20;0
000039;18;20;20;0
000039;19;24;730;120
000039;20;25;20;0
000039;21;29;20;0
000039;22;32;910;600
000039;23;35;0;600
000040;1;1;0;2000
000040;2;7;120;0
000040;3;8;35;0
000040;4;10;10;0
000040;5;11;10;0
000040;6;12;65;150
000040;7;13;15;0
000040;8;15;1325;15
000040;9;16;10;0
000040;10;16;15;0
000040;11;17;10;0
000040;12;17;15;0
000040;13;19;15;0
000040;14;20;10;0
000040;15;25;35;0
000040;16;29;35;0
000040;17;32;545;600
000040;19;38;1500;0
000040;20;35;0;600
000041;1;1;0;2000
000041;2;2;305;200
000041;3;4;905;30
000041;4;5;15;0
000041;5;6;15;0
000041;6;12;65;150
000041;7;13;15;0
000041;8;14;15;0
000041;9;15;3605;15
000041;10;16;15;0
000041;11;17;15;0
000041;12;19;15;0
000041;13;20;15;0
000041;14;24;905;120
000041;15;25;15;0
000041;16;29;15;0
000041;17;32;1205;600
000041;18;35;0;600
000042;1;1;0;2000
000042;2;7;305;0
000042;3;10;15;0
000042;4;8;15;0
000042;5;9;125;20
000042;6;8;35;0
000042;7;10;15;0
000042;8;11;15;0
000042;9;12;65;150
000042;10;13;15;0
000042;11;14;15;0
000042;12;15;3605;15
000042;13;16;15;0
000042;14;17;15;0
000042;15;19;15;0
000042;16;20;15;0
000042;17;24;905;120
000042;18;25;15;0
000042;19;29;15;0
000042;20;32;1205;600
000042;21;35;0;600
000043;1;1;0;2000
000043;2;2;305;200
000043;3;6;30;0
000043;4;7;305;0
000043;5;10;15;0
000043;6;11;15;0
000043;7;12;65;150
000043;8;13;15;0
000043;9;14;15;0
000043;10;15;2705;15
000043;11;16;15;0
000043;12;17;15;0
000043;13;19;15;0
000043;14;20;15;0
000043;15;27;905;180
000043;16;28;35;0
000043;17;25;15;0
000043;18;26;725;120
000043;19;25;15;0
000043;20;29;10;0
000043;21;31;1205;600
000043;22;35;0;600
000044;1;1;0;2000
000044;2;2;305;200
000044;3;4;605;30
000044;4;5;25;0
000044;5;6;25;0
000044;6;12;65;150
000044;7;13;15;0
000044;8;14;15;0
000044;9;15;5405;15
000044;10;16;15;0
000044;11;17;15;0
000044;12;19;15;0
000044;13;20;15;0
000044;14;24;1205;120
000044;15;25;25;0
000044;16;29;15;0
000044;17;32;1800;600
000044;18;35;0;600
000045;1;1;0;2000
000045;2;7;305;0
000045;3;10;15;0
000045;4;11;15;0
000045;5;12;65;150
000045;6;13;10;0
000045;7;14;10;0
000045;8;15;3005;15
000045;9;16;15;0
000045;10;17;15;0
000045;11;19;15;0
000045;12;20;15;0
000045;13;29;15;0
000045;14;35;0;600
000046;1;1;0;2000
000046;2;2;305;200
000046;3;4;605;30
000046;4;5;35;0
000046;5;5;35;0
000046;6;6;35;0
000046;7;6;50;0
000046;8;12;65;150
000046;9;13;10;0
000046;10;14;10;0
000046;11;15;2765;15
000046;12;16;15;0
000046;13;17;15;0
000046;14;19;15;0
000046;15;20;15;0
000046;16;27;15;180
000046;17;27;1205;180
000046;18;28;35;0
000046;19;25;15;0
000046;20;26;725;120
000046;21;25;15;0
000046;22;29;15;0
000046;23;31;1805;600
000046;24;35;0;600
000047;1;1;0;2000
000047;2;2;305;200
000047;3;4;605;30
000047;4;5;35;0
000047;5;6;50;0
000047;6;12;65;150
000047;7;13;10;0
000047;8;14;10;0
000047;9;15;2105;15
000047;10;16;15;0
000047;11;17;15;0
000047;12;19;15;0
000047;13;20;15;0
000047;14;24;605;120
000047;15;25;15;0
000047;16;29;15;0
000047;17;32;905;600
000047;18;35;0;600
000048;1;1;0;2000
000048;2;2;305;200
000048;3;4;35;30
000048;4;5;35;0
000048;5;6;50;0
000048;6;12;65;150
000048;7;13;15;0
000048;8;14;15;0
000048;9;15;4805;15
000048;10;16;15;0
000048;11;17;15;0
000048;12;19;15;0
000048;13;20;15;0
000048;14;27;15;180
000048;15;27;1205;180
000048;16;28;35;0
000048;17;25;15;0
000048;18;29;15;0
000048;19;31;1805;600
000048;20;35;0;600
000049;1;1;0;2000
000049;2;2;305;200
000049;3;4;605;30
000049;4;5;15;0
000049;5;5;15;0
000049;6;6;15;0
000049;7;6;30;0
000049;8;12;65;150
000049;9;13;15;0
000049;10;13;15;0
000049;11;14;15;0
000049;12;15;2405;15
000049;13;16;15;0
000049;14;17;15;0
000049;15;19;15;0
000049;16;18;605;0
000049;17;19;15;0
000049;18;20;15;0
000049;19;24;725;120
000049;20;25;15;0
000049;21;29;15;0
000049;22;32;905;600
000049;23;35;0;600
000050;1;1;0;2000
000050;2;2;305;200
000050;3;4;905;30
000050;4;5;20;0
000050;5;6;20;0
000050;6;12;65;150
000050;7;13;15;0
000050;8;14;15;0
000050;9;15;2765;15
000050;10;16;15;0
000050;11;17;15;0
000050;12;19;15;0
000050;13;20;15;0
000050;14;29;15;0
000050;15;35;0;600
000051;1;1;0;2000
000051;2;7;305;0
000051;3;10;15;0
000051;4;11;15;0
000051;5;12;65;150
000051;6;13;15;0
000051;7;14;15;0
000051;8;15;1505;15
000051;9;16;15;0
000051;10;17;15;0
000051;11;19;15;0
000051;12;20;15;0
000051;13;24;605;120
000051;14;25;15;0
000051;15;29;15;0
000051;16;32;605;600
000051;17;35;0;600
000052;1;1;0;2000
000052;2;7;305;0
000052;3;10;15;0
000052;4;11;15;0
000052;5;12;65;150
000052;6;13;15;0
000052;7;14;15;0
000052;8;15;4805;15
000052;9;16;15;0
000052;10;17;15;0
000052;11;19;15;0
000052;12;20;15;0
000052;13;29;15;0
000052;14;32;3605;600
000052;15;35;0;600
000053;1;1;0;2000
000053;2;2;725;200
000053;3;4;305;30
000053;4;5;30;0
000053;5;5;35;0
000053;6;6;30;0
000053;7;6;50;0
000053;8;12;185;150
000053;9;13;15;0
000053;10;14;15;0
000053;11;15;3365;15
000053;12;16;10;0
000053;13;16;15;0
000053;14;17;10;0
000053;15;17;15;0
000053;16;19;10;0
000053;17;19;15;0
000053;18;20;10;0
000053;19;20;15;0
000053;20;24;605;120
000053;21;25;10;0
000053;22;25;15;0
000053;23;29;10;0
000053;24;29;15;0
000053;25;32;1205;600
000053;26;35;0;600
000054;1;1;0;2000
000054;2;2;310;200
000054;3;4;915;30
000054;4;5;35;0
000054;5;6;50;0
000054;6;12;65;150
000054;7;13;10;0
000054;8;14;15;0
000054;9;15;4205;15
000054;10;16;15;0
000054;11;17;15;0
000054;12;19;15;0
000054;13;20;15;0
000054;14;24;605;120
000054;15;25;15;0
000054;16;29;15;0
000054;17;32;905;600
000054;18;35;0;600
000055;1;1;0;2000
000055;2;2;605;200
000055;3;4;845;30
000055;4;5;35;0
000055;5;6;50;0
000055;6;12;125;150
000055;7;13;15;0
000055;8;14;15;0
000055;9;15;5405;15
000055;10;16;10;0
000055;11;16;10;0
000055;12;17;10;0
000055;13;17;10;0
000055;14;19;10;0
000055;15;20;10;0
000055;16;20;10;0
000055;17;27;905;180
000055;18;28;20;0
000055;19;25;15;0
000055;20;26;605;120
000055;21;25;15;0
000055;22;29;15;0
000055;23;31;1205;600
000055;24;35;0;600
000056;1;1;0;2000
000056;2;7;305;0
000056;3;10;15;0
000056;4;11;15;0
000056;5;12;65;150
000056;6;12;65;150
000056;7;13;15;0
000056;8;14;15;0
000056;9;15;1205;15
000056;10;16;20;0
000056;11;17;20;0
000056;12;19;20;0
000056;13;20;20;0
000056;14;28;15;0
000056;15;28;305;0
000056;16;31;1205;600
000056;17;35;0;600
000057;1;1;0;2000
000057;2;2;305;200
000057;3;4;35;30
000057;4;5;15;0
000057;5;5;15;0
000057;6;6;15;0
000057;7;6;15;0
000057;8;12;65;150
000057;9;13;15;0
000057;10;14;15;0
000057;11;15;3605;15
000057;12;16;15;0
000057;13;17;15;0
000057;14;19;15;0
000057;15;18;905;0
000057;16;19;15;0
000057;17;20;15;0
000057;18;24;905;120
000057;19;25;15;0
000057;20;29;15;0
000057;21;32;1805;600
000057;22;35;0;600
000058;1;1;0;2000
000058;2;2;305;200
000058;3;4;125;30
000058;4;5;35;0
000058;5;6;50;0
000058;6;12;65;150
000058;7;13;10;0
000058;8;14;15;0
000058;9;15;3605;15
000058;10;16;15;0
000058;11;17;15;0
000058;12;19;15;0
000058;13;20;15;0
000058;14;29;15;0
000058;15;35;0;600
000059;1;1;0;2000
000059;2;2;305;200
000059;3;4;1205;30
000059;4;5;15;0
000059;5;6;30;0
000059;6;12;65;150
000059;7;13;15;0
000059;8;15;2405;15
000059;9;16;15;0
000059;10;17;15;0
000059;11;19;15;0
000059;12;20;15;0
000059;13;24;605;120
000059;14;25;15;0
000059;15;29;15;0
000059;16;32;905;600
000059;17;35;0;600
000060;1;1;0;2000
000060;2;7;305;0
000060;3;10;15;0
000060;4;8;15;0
000060;5;9;190;20
000060;6;8;10;0
000060;7;10;15;0
000060;8;11;15;0
000060;9;12;65;150
000060;10;13;15;0
000060;11;15;2405;15
000060;12;16;15;0
000060;13;17;15;0
000060;14;19;15;0
000060;15;20;15;0
000060;16;24;485;120
000060;17;25;15;0
000060;18;29;15;0
000060;19;32;600;600
000060;20;37;600;1800
000060;21;35;0;600
000061;1;1;0;2000
000061;2;2;305;200
000061;3;4;1205;30
000061;4;5;35;0
000061;5;6;35;0
000061;6;12;65;150
000061;7;13;10;0
000061;8;14;10;0
000061;9;15;3305;15
000061;10;16;15;0
000061;11;17;15;0
000061;12;19;15;0
000061;13;20;15;0
000061;14;27;905;180
000061;15;28;35;0
000061;16;25;15;0
000061;17;26;905;120
000061;18;25;15;0
000061;19;29;15;0
000061;20;31;1205;600
000061;21;35;0;600
000062;1;1;0;2000
000062;2;7;305;0
000062;3;6;30;0
000062;4;12;125;150
000062;5;13;15;0
000062;6;10;15;0
000062;7;8;35;0
000062;8;9;120;20
000062;9;8;40;0
000062;10;8;40;0
000062;11;10;15;0
000062;12;10;15;0
000062;13;11;15;0
000062;14;11;15;0
000062;15;12;70;150
000062;16;12;70;150
000062;17;13;10;0
000062;18;14;10;0
000062;19;15;1510;15
000062;20;16;20;0
000062;21;17;20;0
000062;22;19;15;0
000062;23;20;20;0
000062;24;24;310;120
000062;25;25;15;0
000062;26;29;5;0
000062;27;32;305;600
000062;28;35;0;600
